的客人說,1
客人說好,1
人說好了,1
說好了我,1
好了我寄,1
了我寄件,1
我寄件運,1
便使用說,2
急便是什,4
便是什麼,4
先付錢才,1
付錢才可,1
錢才可以,2
寄離島也,1
也可以由,1
貨到了再,2
到了再付,3
了再付運,1
付運費錢,1
件包裹收,1
定要先付,4
要先付嗎,1
一定要寄,2
定要寄件,1
要寄件人,1
寄件人付,1
件人付嗎,1
費可以由,3
人支付嗎,1
可以由對,2
以由對方,2
由對方支,1
對方支付,1
方支付嗎,1
費可以收,1
包裹後再,1
裹後再付,1
後再付嗎,1
費可以到,2
可以到付,3
以到付嗎,3
費可以送,1
以送到再,1
送到再付,2
到再付嗎,1
運費能不,1
費能不能,1
不能到付,1
運費除了,1
費除了寄,1
除了寄件,1
寄件時付,1
件時付費,1
時付費還,1
付費還有,1
費還有別,1
還有別的,2
太了解手,1
了解手續,1
解手續費,1
手續費的,13
續費的計,4
手續費不,2
續費不同,1
續費的收,5
費標準不,1
標準不同,1
的計算上,1
計算上有,1
算上有問,1
手續費是,36
續費是不,2
手續費計,3
續費計算,3
手續費會,10
續費會隨,1
費會隨件,1
會隨件數,1
隨件數調,1
件數調整,1
數調整嗎,1
裹收到後,1
收到後用,1
到後用刷,1
後用刷卡,1
用刷卡付,2
刷卡付款,9
卡付款手,1
付款手續,1
款手續費,17
不可以另,1
以另外跟,2
另外跟消,1
外跟消費,1
跟消費者,8
消費者收,4
費者收手,1
者收手續,1
可以加收,1
以加收刷,1
加收刷卡,3
收刷卡手,6
刷卡手續,63
卡手續費,62
可以向消,2
以向消費,2
向消費者,2
消費者另,2
費者另行,1
者另行收,1
另行收取,1
行收取或,1
收取或加,1
取或加收,1
以自行設,1
自行設定,1
行設定跟,1
設定跟消,1
定跟消費,1
費者收刷,2
者收刷卡,2
可以和消,1
以和消費,1
和消費者,1
費者另外,1
者另外加,1
另外加收,1
外加收刷,1
可以跟消,7
以跟消費,6
消費者多,2
費者多收,2
者多收手,1
多收手續,3
收手續費,12
消費者額,1
費者額外,1
者額外收,1
額外收取,2
外收取刷,2
收取刷卡,3
取刷卡手,3
明一下手,1
一下手續,2
下手續費,2
可以讓消,2
以讓消費,2
讓消費者,2
消費者負,1
費者負擔,1
者負擔刷,1
負擔刷卡,1
擔刷卡手,1
可否加收,2
否加收消,2
加收消費,2
收消費者,2
消費者刷,1
費者刷卡,1
者刷卡的,1
刷卡的手,24
卡的手續,22
的手續費,43
用客樂得,18
客樂得刷,51
樂得刷卡,51
得刷卡我,1
刷卡我的,1
卡我的手,1
我的手續,4
續費會怎,1
件數不到,2
數不到是,1
不到是不,1
到是不是,1
不是會調,1
是會調高,1
會調高刷,1
調高刷卡,1
高刷卡的,1
數不到會,1
不到會提,1
到會提高,1
會提高手,1
提高手續,1
高手續費,1
件數不夠,2
數不夠你,2
夠你們手,1
你們手續,1
們手續費,1
續費的調,1
費的調整,1
的調整比,1
在小七收,1
小七收宅,1
七收宅急,1
急便貨到,2
便貨到付,3
到付款用,1
付款用刷,1
在客樂得,1
得刷卡可,3
卡可以免,1
可以免手,1
以免手續,1
免手續費,1
多少件數,4
少件數會,1
件數會降,1
數會降低,1
會降低手,1
降低手續,1
低手續費,1
多收的收,1
收的收手,1
的收手續,1
手續費用,1
續費用是,1
費用是怎,1
用是怎麼,1
何查詢貨,1
查詢貨到,2
詢貨到刷,2
到刷卡手,16
如果件數,1
果件數不,1
夠你們會,1
你們會將,1
們會將手,1
會將手續,1
將手續費,1
果我用客,1
我用客樂,2
得刷卡的,7
刷卡的話,3
卡的話手,1
的話手續,1
急便的貨,11
便的貨到,2
的貨到刷,7
手續費費,1
續費費率,1
你們每年,4
們每年都,3
每年都會,5
年都會調,2
都會調整,2
會調整契,1
調整契客,2
整契客的,2
契客的刷,4
客的刷卡,3
你們刷卡,3
們刷卡的,2
手續費多,10
續費多少,8
手續費好,2
續費好高,1
費好高可,1
好高可以,1
高可以跟,1
不是有另,3
是有另外,3
有另外多,1
另外多收,1
外多收刷,1
多收刷卡,1
是不是自,3
不是自己,2
是自己調,1
自己調了,1
己調了契,1
調了契客,1
了契客的,1
是不是故,1
不是故意,1
是故意調,1
故意調高,1
意調高契,1
調高契客,2
高契客刷,1
契客刷卡,11
是不是調,2
不是調過,1
是調過契,1
調過契客,1
過契客刷,1
客刷卡手,8
會不會臨,1
不會臨時,1
會臨時突,1
臨時突然,1
時突然調,1
突然調高,1
然調高契,1
你們會自,1
們會自行,1
會自行提,1
自行提高,1
行提高契,1
提高契客,1
高契客的,1
的刷卡手,9
你們會每,1
們會每年,1
會每年調,1
每年調整,1
年調整契,1
你們會隨,1
們會隨時,1
會隨時調,1
隨時調整,1
時調整我,1
調整我們,1
整我們的,1
我們的刷,1
們的刷卡,3
望可以調,1
可以調降,1
以調降客,1
調降客樂,1
降客樂得,1
我可以向,1
以向客戶,1
向客戶收,1
客戶收取,1
戶收取刷,1
以使用貨,11
使用貨到,28
到刷卡但,2
刷卡但是,2
卡但是為,1
但是為什,1
刷卡的金,1
卡的金額,1
的金額都,1
金額都很,1
額都很高,1
我的刷卡,1
手續費可,12
續費可不,1
不可以跟,3
是契客刷,1
我要貨到,3
要貨到刷,5
到刷卡要,12
刷卡要多,1
卡要多收,1
想了解客,1
了解客樂,1
解客樂得,1
得刷卡手,13
知道貨到,3
道貨到付,2
到付款刷,4
付款刷卡,4
款刷卡會,1
刷卡會不,1
到刷卡你,2
刷卡你們,2
卡你們會,1
們會收多,1
會收多少,1
收多少手,1
到刷卡需,4
刷卡需要,5
卡需要支,1
需要支付,2
要支付手,2
支付手續,2
付手續費,2
到刷卡還,2
刷卡還要,1
卡還要手,1
還要手續,1
續費可以,11
費可以另,2
以另外收,1
另外收取,1
外收取嗎,1
費可以跟,5
消費者加,1
費者加收,1
費者收嗎,1
續費好像,1
費好像蠻,1
好像蠻高,1
像蠻高的,1
續費的跟,1
費的跟出,1
的跟出貨,1
跟出貨量,1
出貨量有,1
貨量有關,1
量有關係,1
手續費怎,10
續費怎麼,9
可以跟收,1
以跟收件,1
費可以讓,1
消費者來,1
刷卡要收,3
卡要收的,1
要收的手,1
收的手續,4
手續費每,1
續費每年,1
費每年都,1
手續費為,2
續費為什,2
什麼不一,1
麼不一樣,1
手續費要,6
續費要調,1
費要調整,1
要調整要,1
調整要找,2
整要找誰,1
客刷卡的,1
手續費調,2
續費調整,1
費調整後,1
調整後會,2
整後會不,2
契客的手,2
客的手續,2
續費多久,1
費多久會,1
多久會調,1
久會調整,1
客戶刷卡,1
戶刷卡付,1
卡付款可,1
款可以收,1
可以收手,1
以收手續,1
客樂得代,12
樂得代收,5
得代收貨,4
收貨款刷,1
貨款刷卡,1
款刷卡手,1
手續費說,2
費可以說,1
費可以調,3
可以調整,3
以調整嗎,2
手續費很,1
續費很高,1
費很高嗎,1
續費是多,12
續費是固,4
續費是怎,7
是怎麼定,1
怎麼定的,1
手續費能,1
續費能夠,1
費能夠調,1
能夠調整,1
夠調整嗎,1
續費會改,1
費會改嗎,1
續費會調,1
費會調整,1
得刷卡有,2
刷卡有比,1
卡有比較,1
較好嗎怎,1
好嗎怎麼,1
嗎怎麼要,1
手續費數,2
續費數太,1
費數太高,1
數太高可,1
費怎麼這,1
為什麼這,1
得刷卡要,3
刷卡要手,4
卡要手續,4
得刷卡需,1
卡需要手,1
需要手續,2
樂得的刷,7
得的刷卡,7
手續費有,4
續費有可,1
費有可以,1
有可以談,1
費怎麼那,1
續費是做,1
費是做什,1
麼計算手,1
計算手續,1
算手續費,2
麼你們刷,1
們刷卡要,1
卡要收手,2
要收手續,3
為什麼契,2
什麼契客,2
麼契客刷,1
續費調高,1
費調高了,1
什麼客樂,3
麼客樂得,3
手續費比,1
什麼要另,1
麼要另外,1
要另外收,4
另外收手,1
外收手續,1
麼黑貓另,1
黑貓另外,1
貓另外收,1
另外收刷,1
外收刷卡,1
什麼還要,1
麼還要再,1
還要再額,1
要再額外,1
再額外多,1
額外多收,1
外多收手,1
怎麼調整,1
麼調整客,1
調整客樂,2
整客樂得,2
以查詢貨,1
消費者要,1
費者要刷,1
者要刷卡,1
要刷卡的,1
卡的話可,1
話可以額,1
以額外收,1
國內刷卡,1
內刷卡不,1
刷卡不是,1
卡不是都,1
是都不收,1
都不收手,1
不收手續,1
款刷卡可,1
卡可以不,1
以不要收,1
不要收手,1
款刷卡的,2
續費會不,2
卡的話要,1
的話要手,1
話要手續,1
手續費扣,1
續費扣幾,1
費扣幾趴,1
續費有固,1
費有固定,1
費怎麼看,1
續費是3,1
費是3嗎,1
續費是幾,3
費是幾趴,2
續費會收,2
費會收幾,2
手續費跟,1
續費跟貨,1
費跟貨到,1
跟貨到付,1
到刷卡付,5
卡付款的,3
付款的手,1
款的手續,11
刷卡有手,1
卡有手續,1
刷卡有其,1
卡有其他,1
有其他費,1
其他費用,1
他費用要,1
費用要支,1
用要支付,1
要支付嗎,1
卡你們抽,1
你們抽多,1
們抽多少,1
抽多少手,2
多少手續,4
少手續費,3
到刷卡服,27
刷卡服務,42
卡服務你,1
服務你們,2
務你們有,1
你們有另,1
們有另收,1
有另收手,1
另收手續,1
續費不限,1
費不限金,1
不限金額,1
限金額都,1
續費有很,1
費有很高,1
有很高嗎,1
續費要怎,1
刷卡的有,1
卡的有需,1
的有需要,1
有需要支,1
刷卡是不,1
卡是不是,3
是需要多,1
需要多付,2
要多付一,1
多付一筆,1
黑貓有刷,1
貓有刷卡,1
有刷卡手,1
黑貓的刷,1
貓的刷卡,1
的刷卡要,1
續費的原,1
費的原因,1
是自己改,1
自己改了,1
己改了契,1
改了契客,1
了契客刷,1
不是把契,1
是把契客,1
把契客刷,1
黑貓會加,1
貓會加收,1
會加收刷,1
會不會突,2
不會突然,2
會突然調,2
突然調整,2
然調整刷,2
調整刷卡,2
整刷卡的,2
會怎麼算,1
怎麼算手,1
麼算手續,1
手續費啊,1
會隨著宣,1
隨著宣導,1
著宣導期,1
宣導期過,1
導期過而,1
期過而調,1
過而調整,1
而調整客,1
我收的手,1
續費是經,1
費是經過,1
是經過怎,1
經過怎樣,1
過怎樣算,1
跟客戶多,1
客戶多收,1
戶多收1,1
多收1的,1
收1的刷,1
1的刷卡,1
達不到談,1
不到談好,1
到談好的,1
談好的件,1
好的件數,1
的件數刷,1
件數刷卡,1
數刷卡手,1
銀行會額,1
行會額外,1
會額外收,1
需要付刷,1
要付刷卡,1
付刷卡手,1
手續費給,1
續費給你,1
費給你們,1
給你們嗎,6
請問手續,1
問手續費,2
費的收取,1
的收取是,1
收取是怎,1
取是怎麼,1
問可以向,1
消費者再,1
費者再多,1
者再多收,1
再多收一,1
多收一筆,1
問可否加,1
消費者手,1
費者手續,1
者手續費,1
請問用客,1
問用客樂,1
你們會突,1
們會突然,1
請問刷卡,1
問刷卡手,1
是怎麼產,1
怎麼產生,1
麼產生的,1
問貨到刷,6
刷卡要額,1
卡要額外,1
要額外費,1
額外費用,1
外費用嗎,1
錢好像不,1
像不對契,1
不對契客,1
對契客刷,1
手續費改,1
客戶會不,1
戶會不會,1
會突然被,1
突然被通,1
然被通知,1
被通知要,1
簽約後會,2
約後會因,2
後會因為,2
會因為件,2
因為件數,2
為件數少,2
件數少手,1
數少手續,1
件數少或,1
數少或隨,1
少或隨著,1
或隨著宣,1
收貨款跨,3
貨款跨行,3
款跨行手,3
跨行手續,4
行手續費,3
續費是什,1
費是什麼,1
會收幾次,1
代收的貨,1
收的貨款,1
的貨款可,1
款可以匯,1
可以匯到,1
以匯到郵,1
匯到郵局,1
到郵局嗎,2
收到的客,1
到的客樂,1
樂得帳款,1
得帳款少,1
帳款少1,1
款少10,1
少10塊,1
我使用的,1
使用的匯,1
用的匯款,1
的匯款銀,1
匯款銀行,1
款銀行跟,1
銀行跟你,1
行跟你們,1
跟你們不,1
你們不一,1
每次匯款,1
次匯款給,1
匯款給我,1
款給我都,1
給我都會,1
我都會收,1
都會收跨,1
會收跨行,1
收跨行手,1
客樂得多,1
樂得多扣,1
得多扣1,1
多扣10,1
扣10元,1
10元是,1
0元是什,1
元是什麼,1
是什麼費,1
什麼費用,1
客樂得為,1
樂得為什,1
得為什麼,1
什麼有匯,1
麼有匯款,1
有匯款手,1
匯款手續,6
客樂得要,1
樂得要另,1
得要另外,1
另外收匯,1
外收匯款,1
收匯款手,1
客樂得跨,3
樂得跨行,3
得跨行匯,3
跨行匯款,4
行匯款手,4
費計算的,1
續費說明,1
收到的代,1
到的代收,1
貨款的金,1
什麼我客,1
麼我客樂,1
我客樂得,2
客樂得款,3
樂得款項,3
得款項有,1
款項有匯,1
項有匯款,1
有匯款費,1
為什麼跑,1
什麼跑出,1
麼跑出一,1
跑出一個,1
出一個跨,1
一個跨行,1
個跨行匯,1
代收手續,1
代收金額,3
收金額不,1
金額不論,1
額不論多,1
不論多寡,1
論多寡手,1
多寡手續,1
寡手續費,1
手續費都,1
續費都一,1
收貨款五,1
貨款五百,1
款五百元,1
五百元手,1
百元手續,1
元手續費,1
續費要多,2
收貨款手,11
貨款手續,11
續費有標,1
費有標準,1
有標準嗎,1
續費是以,1
以件數計,1
件數計算,1
手續費最,3
續費最高,2
費最高收,1
最高收多,1
高收多少,1
手續費幾,1
收貨款有,7
貨款有手,1
款有手續,1
收貨款你,2
款你們會,1
你們會抽,1
們會抽多,1
會抽多少,1
貨款的手,10
費怎麼收,1
續費怎樣,1
費怎樣計,2
怎樣計算,2
費最高會,1
最高會收,1
高會收到,1
續費會因,1
會因為金,1
因為金額,1
續費會很,1
費會很高,1
會很高嗎,1
收貨款是,4
貨款是不,2
款是不是,1
外付錢給,1
貨款要手,3
款要手續,3
收貨款除,1
貨款除了,1
款除了本,1
除了本身,1
了本身的,1
本身的費,1
身的費用,1
的費用還,1
費用還有,1
收貨款黑,1
貨款黑貓,1
款黑貓要,1
黑貓要另,1
貓要另外,1
另外收錢,1
外收錢嗎,1
收貨款會,3
貨款會不,1
款會不會,1
不會收額,1
會收額外,1
收額外的,1
額外的金,1
外的金額,1
貨款會收,1
款會收手,1
會收手續,1
收貨款需,2
貨款需要,2
款需要手,1
少錢以下,1
錢以下不,1
以下不用,1
下不用收,1
不用收代,1
用收代收,1
收代收貨,1
果超過限,1
超過限定,1
過限定的,1
限定的代,1
定的代收,1
貨款金額,1
們代收貨,11
續費最少,1
費最少會,1
貨款有規,1
款有規定,1
有規定多,1
規定多少,1
定多少錢,1
多少錢可,1
得代收的,1
代收的手,1
貨款越多,1
款越多手,1
越多手續,1
多手續費,1
手續費越,1
續費越高,1
貓代收貨,4
貨款會被,1
款會被抽,1
會被抽多,1
被抽多少,1
貨款有需,1
款有需要,1
要額外支,1
貨款要付,1
款要付多,1
要付多少,4
付多少手,1
們收貨款,1
下你們代,1
問代收貨,1
貨款是怎,1
款是怎麼,1
怎麼收手,1
麼收手續,1
你們的代,5
們的代收,5
貨款有沒,1
款有沒有,1
貓幫忙代,1
忙代收買,1
代收買家,1
收買家的,1
買家的貨,1
家的貨款,1
的貨款要,1
收貨款運,1
貨款運費,1
款運費扣,1
運費扣款,1
費扣款有,1
扣款有錯,1
款有錯應,1
有錯應該,1
錯應該跟,1
我代收貨,6
貨款的包,3
款的包裏,2
的包裏運,1
包裏運費,1
裏運費有,1
運費有問,2
費有問題,2
我是客樂,2
是客樂得,3
樂得代扣,7
得代扣運,6
代扣運費,6
扣運費好,3
運費好像,6
費好像扣,1
好像扣錯,1
得款項扣,2
款項扣運,1
項扣運費,1
費好像算,2
我運費付,1
運費付費,1
費付費方,1
付費方式,5
費方式當,1
方式當初,1
式當初簽,1
當初簽約,1
初簽約是,1
簽約是客,1
得代扣金,1
代扣金額,1
扣金額不,1
費好像多,2
好像多收,3
像多收了,1
多收了要,1
扣運費有,2
題要找哪,2
運費有錯,2
費有錯欸,1
扣運費要,1
扣運費說,1
客樂得運,2
樂得運費,2
得運費有,1
運費有誤,2
費有誤我,1
誤我要找,1
得運費帳,1
運費帳款,1
費帳款有,1
帳款有錯,1
款有錯我,1
有錯我要,3
錯我要問,1
我要問誰,2
這次的客,1
次的客樂,1
款項扣掉,1
項扣掉運,1
扣掉運費,1
掉運費後,1
戶可以申,3
有貨到付,6
到付款服,3
付款服務,5
款服務嗎,5
有提供契,4
提供契客,3
供契客代,1
契客代收,4
客代收貨,4
收貨款服,19
貨款服務,18
提供契約,2
供契約客,2
約客戶代,8
客戶代收,5
戶代收貨,10
們會幫契,1
會幫契客,1
幫契客代,2
收貨款嗎,25
就可以代,1
以代收貨,11
戶可以幫,2
契客我寄,2
客我寄的,2
裹可以代,1
契客想確,1
客想確認,1
想確認是,4
是否已有,1
否已有簽,1
已有簽貨,1
契客要拜,1
客要拜託,1
要拜託你,2
託你們代,2
是契客就,1
契客就表,1
客就表示,1
就表示有,1
表示有簽,1
示有簽約,1
有簽約代,1
簽約代收,1
約代收貨,1
麼申請代,8
客戶要拜,1
戶要拜託,1
我要請黑,2
請黑貓代,2
收貨款我,2
貨款我跟,1
款我跟你,1
我跟你們,11
想要申請,5
要申請契,2
申請契約,5
請契約客,5
貨款的申,1
款的申請,2
的申請管,3
申請管道,2
客可以辦,1
可以辦代,2
以辦代收,2
辦代收貨,3
契客否申,1
客否申請,1
否申請貨,1
申請貨款,1
請貨款代,1
貨款代收,1
客怎麼申,2
請代收貨,12
要去哪申,2
去哪申請,2
哪申請代,1
契客要申,1
客要申請,1
要申請代,1
契客要如,1
客要如何,1
要如何開,2
如何開通,2
何開通代,2
開通代收,2
通代收貨,2
收貨款啊,3
契客寄的,1
客寄的包,1
包裹能否,1
裹能否要,1
能否要求,1
否要求代,1
要求代收,1
求代收貨,1
款服務要,7
服務要提,1
務要提供,1
服務要給,2
務要給什,1
服務要跟,2
務要跟誰,2
可以用代,2
以用代收,2
用代收貨,5
貨款的服,18
戶可以辦,1
客戶可申,1
戶可申請,1
可申請代,1
客戶的包,1
後可以請,1
客戶要如,1
戶要如何,1
裡申請代,1
要怎樣申,1
怎樣申請,3
樣申請代,1
客服能否,1
服能否幫,1
能否幫忙,1
否幫忙申,1
幫忙申請,1
忙申請契,1
申請契客,3
請契客代,1
收貨款申,1
貨款申請,1
款申請說,1
申請說明,2
想申請代,1
貨款我有,1
款我有簽,1
請黑貓收,3
黑貓收貨,2
貓收貨款,2
貨款有什,2
款有什麼,2
一定要簽,1
定要簽約,1
要簽約才,1
簽約才能,1
約才能幫,1
才能幫我,1
能幫我收,1
般用戶是,1
用戶是否,1
戶是否使,1
是否使用,1
否使用代,1
使用代收,3
用代收款,1
一般的客,1
般的客戶,1
的客戶也,1
收貨款只,3
貨款只有,1
款只有簽,1
只有簽約,1
有簽約的,1
簽約的客,1
約的客戶,1
的客戶可,7
貨款只能,1
款只能付,1
只能付現,5
能付現嗎,2
款的服務,23
服務有限,2
務有限制,2
限制要簽,1
制要簽約,1
的服務你,1
務你們開,1
們開始了,1
有看到新,1
看到新的,1
到新的活,1
新的活動,1
的活動你,1
動你們有,1
你們有黑,4
們有黑貓,4
有黑貓p,4
有提供個,3
提供個人,2
供個人用,2
個人用戶,16
人用戶代,4
用戶代收,5
戶代收金,1
收金額服,1
金額服務,1
黑貓pa,63
貓pay,62
pay的,18
ay的服,3
y的服務,3
我不是公,5
不是公司,6
司行號可,4
行號可以,4
號可以提,1
以提供我,3
提供我代,1
我沒有那,1
沒有那麼,1
有那麼多,1
那麼多貨,1
麼多貨量,1
多貨量可,1
貨量可以,1
量可以代,1
有簽約也,1
簽約也可,2
我是個人,3
是個人戶,2
個人戶不,2
人戶不是,1
戶不是公,1
是公司戶,4
公司戶也,1
司戶也有,1
戶也有代,1
是個人用,1
人用戶想,1
用戶想請,1
戶想請你,1
我想問關,1
想問關於,1
問關於黑,1
關於黑貓,4
於黑貓p,1
ay的問,2
y的問題,2
是可以開,1
可以開個,1
以開個人,1
開個人戶,1
個人戶然,1
人戶然後,1
戶然後幫,1
然後幫我,1
個人戶代,2
人戶代收,2
服務要問,1
務要問誰,1
個人戶辦,2
人戶辦代,1
戶辦代收,1
個人代收,1
人代收貨,1
款可以嗎,5
人用戶也,1
用戶也可,1
戶代收款,1
收款項服,1
款項服務,1
項服務諮,1
服務諮詢,1
務諮詢時,1
人用戶可,4
戶可以代,1
以申請代,1
人用戶為,2
用戶為什,2
不能用代,1
能用代收,1
人用戶要,1
用戶要怎,1
要怎麼代,1
怎麼代收,1
麼代收貨,1
人用戶請,1
用戶請你,1
戶請你們,1
pay周,1
ay周末,1
y周末打,1
周末打電,1
末打電話,1
電話去有,1
話去有人,1
ay的客,2
y的客服,2
的客服時,1
客服時間,1
服時間是,1
請問一般,2
問一般客,2
一般客戶,10
般客戶也,4
也可以麻,1
請問有關,1
問有關黑,1
有關黑貓,3
關黑貓p,2
的服務問,1
請問個人,1
問個人戶,1
一般人寄,1
般人寄件,1
人寄件也,1
寄件也可,1
件也可以,1
般客戶可,3
戶可以貨,10
可以貨到,36
以貨到刷,20
只有公司,6
有公司戶,1
公司戶可,2
司戶可以,2
有公司可,1
公司可以,7
司可以使,1
有契客可,1
客可以貨,1
款可以刷,2
號可以簽,2
可以簽貨,1
以簽貨到,1
簽貨到刷,2
我可以申,3
以申請貨,3
申請貨到,9
請貨到刷,6
果要寄貨,1
寄貨到刷,3
我是一般,1
是一般用,1
寄東西讓,1
東西讓對,1
個人戶可,4
人戶可以,3
戶可以簽,2
以簽約貨,1
簽約貨到,13
約貨到刷,13
客人只能,1
人只能付,1
能付現金,2
付現金嗎,2
一定要契,1
定要契約,1
要契約客,1
約客戶才,3
客戶才可,3
戶才可以,3
我不能申,2
不能申請,2
能申請貨,1
為什麼個,1
什麼個人,1
麼個人戶,1
人戶不能,1
戶不能用,1
個人戶有,1
人戶有提,1
戶有提供,1
有提供貨,6
提供貨到,6
供貨到刷,1
刷卡的服,11
卡的服務,10
個人戶沒,1
人戶沒有,1
戶沒有開,1
沒有開通,1
有開通貨,1
開通貨到,1
通貨到刷,1
個人戶要,2
人戶要怎,2
麼使用貨,1
要怎樣辦,1
怎樣辦理,1
樣辦理貨,1
辦理貨到,4
理貨到刷,2
人戶辦貨,1
戶辦貨到,1
辦貨到刷,1
刷卡要怎,2
卡要怎麼,9
人用戶不,1
用戶不開,1
戶不開放,1
不開放貨,1
開放貨到,1
放貨到刷,1
人用戶貨,1
用戶貨到,1
戶貨到刷,5
卡服務說,1
哪種身分,1
種身分的,1
身分的客,1
分的客戶,1
的客戶允,1
客戶允許,1
戶允許貨,1
允許貨到,1
許貨到刷,1
卡服務有,4
服務有提,1
務有提供,1
有提供給,2
提供給個,1
供給個人,1
給個人戶,1
的服務現,1
服務現在,1
務現在有,1
現在有提,1
在有提供,1
刷卡的寄,1
卡的寄件,1
的寄件有,1
件有資格,1
有資格限,2
資格限制,2
格限制嗎,2
想要用貨,3
要用貨到,6
的服務個,1
服務個人,1
務個人戶,1
需要貨到,4
以寄貨到,4
什麼是客,1
麼是客樂,1
收貨款不,1
貨款不是,1
款不是黑,1
是黑貓嗎,2
黑貓嗎怎,1
貓嗎怎麼,1
嗎怎麼又,1
怎麼又變,1
貨款只要,1
款只要通,1
只要通知,1
知司機就,1
司機就可,1
機就可以,1
貨款有哪,1
款有哪些,1
款服務可,1
務可以找,1
找哪位詢,1
哪位詢問,1
服務要找,2
務要找誰,2
貨款是跟,1
款是跟哪,1
是跟哪家,1
跟哪家業,1
哪家業者,1
家業者合,1
業者合作,2
者合作的,2
貨款要在,1
款要在黑,1
要在黑貓,1
在黑貓官,1
黑貓官網,7
貓官網申,1
網申請嗎,1
貨款要多,1
款要多少,1
收貨款操,1
貨款操作,1
款操作流,1
裹可以貨,1
以貨到收,1
貨到收款,3
到收款嗎,1
裹我要到,1
我要到付,1
裹送到是,1
送到是否,1
到是否能,1
是否能代,1
否能代收,1
能代收商,1
代收商品,4
收商品費,1
商品費用,2
西可以由,1
可以由黑,1
以由黑貓,1
由黑貓收,1
黑貓收款,2
接幫我向,1
幫我向客,1
我向客人,1
向客人收,1
客人收貨,2
幫我收寄,1
我收寄送,1
收寄送的,2
的商品貨,1
可以寄代,1
以寄代收,1
寄代收貨,1
以貨到付,10
到付款嗎,19
可以詳細,1
以詳細介,1
詳細介紹,1
細介紹一,1
紹一下代,1
機幫我收,1
貓幫我收,1
幫我收錢,1
我收錢嗎,1
可以辦理,2
以辦理貨,1
理貨到付,1
以幫我做,1
幫我做貨,1
我做貨到,1
做貨到付,2
以幫我跟,5
幫我跟收,4
我跟收件,3
件人收包,1
人收包裹,1
人收貨款,1
何使用黑,2
如何洽詢,1
何洽詢代,1
洽詢代收,1
詢代收貨,1
收貨款相,1
貨款相關,1
款相關問,1
如果要使,1
果要使用,1
要使用貨,3
到付款要,8
付款要洽,1
款要洽詢,1
要洽詢哪,1
如果想要,4
果想要收,1
想要收件,1
要收件人,1
收件人貨,1
件人貨到,1
人貨到付,1
付款要去,1
果想要使,1
想要使用,5
要使用代,1
果需要代,1
需要代收,3
要代收貨,4
的服務怎,1
服務怎麼,3
以幫忙做,1
幫忙做貨,1
忙做貨到,1
急便有代,2
便有代收,2
有代收貨,18
急便是否,9
便是否代,1
是否代收,1
否代收貨,1
收貨款這,1
貨款這服,1
款這服務,1
件人的商,1
人的商品,1
的商品還,1
商品還沒,1
品還沒付,1
還沒付錢,1
沒付錢黑,1
付錢黑貓,1
錢黑貓可,1
收件人還,2
件人還沒,2
人還沒付,1
還沒付商,1
沒付商品,1
付商品費,1
品費用黑,1
費用黑貓,1
用黑貓能,1
有可以幫,1
以幫忙收,2
幫忙收款,2
忙收款的,1
收款的服,2
提供代收,6
供代收貨,6
供貨到收,2
有關代收,2
關代收貨,1
貨款的問,3
款的問題,2
的問題可,7
題可以問,2
可以問哪,1
服務要到,1
務要到哪,1
們可以代,3
以代收商,1
收商品的,2
商品的貨,2
品的貨款,2
的貨款嗎,2
以送貨的,2
的時候代,1
時候代收,1
候代收商,1
幫我收商,2
我收商品,2
客人收錢,1
人收錢嗎,1
們宅配有,1
沒有代收,5
們有代收,4
付款的功,2
款的功能,2
的功能嗎,1
付款的服,7
供包裹貨,1
包裹貨到,3
裹貨到付,2
供貨到付,3
貨到收費,1
到收費的,1
收費的服,1
費的服務,4
有幫忙代,1
忙代收貨,2
忙收款嗎,1
的司機配,1
機配送時,1
配送時可,2
送時可以,2
的服務項,1
服務項目,1
務項目當,1
項目當中,1
目當中有,1
當中有代,1
中有代收,1
不是有代,1
是有代收,1
否有代收,3
能不能代,1
能代收貨,2
們送貨給,1
送貨給對,1
貨給對方,1
給對方請,1
對方請幫,1
方請幫我,1
請幫我收,1
們會幫一,1
會幫一般,1
幫一般用,1
般用戶代,1
我不太了,1
太了解代,1
了解代收,1
解代收貨,1
代收貨到,1
付款的詳,1
請貨到付,3
貨到付貨,1
到付貨款,1
付貨款的,1
我可以東,1
可以東西,1
以東西收,1
東西收到,1
西收到後,1
收到後再,1
到後再付,1
後再付錢,1
再付錢嗎,1
寄東西請,3
東西請黑,2
西請黑貓,2
幫忙收費,1
請你們貨,1
你們貨送,1
們貨送到,1
貨送到再,1
到再付款,4
再付款嗎,3
我有關於,2
有關於代,1
關於代收,1
於代收貨,1
我把賣的,1
把賣的東,1
賣的東西,8
寄出去你,1
出去你們,1
去你們可,1
我沒有預,1
沒有預先,1
有預先付,1
預先付款,1
先付款可,1
款可以等,1
可以等貨,1
以等貨到,1
等貨到了,1
包裹要使,1
裹要使用,1
要使用到,1
用到付服,1
到付服務,2
我看別人,1
看別人都,1
別人都可,1
人都可以,4
都可以幫,2
忙收錢為,1
收錢為什,1
我要用黑,1
黑貓寄商,1
貓寄商品,1
寄商品給,1
商品給客,1
品給客人,2
給客人可,1
客人可以,1
要寄的商,1
的商品想,2
商品想要,1
品想要貨,1
想要貨到,2
我寄送包,1
